structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
spinal tract of the trigeminal nerve,0.006046875,0.005671875,0.01171875
Periaqueductal gray,0.014171875,0.015609375,0.029781250000000002
Zona incerta,0.0056875,0.005765625,0.011453125
facial nerve,0.0003125,0.0003125,0.000625
"Agranular insular area, ventral part, layer 5",0.002578125,0.0023125,0.004890625
stria medullaris,0.001015625,0.00121875,0.0022343750000000002
Pallidum,0.0037187500000000003,0.00346875,0.0071875
Fields of Forel,0.00084375,0.0008125000000000001,0.0016562500000000002
"posteromedial visual area, layer 1",0.000609375,0.00078125,0.001390625
"Supplemental somatosensory area, layer 2/3",0.007546875,0.007484375000000001,0.01503125
"Anterior cingulate area, ventral part, 6a",0.001578125,0.0011093750000000001,0.0026875000000000002
"Inferior colliculus, central nucleus",0.0040625,0.003875,0.0079375
Dorsal peduncular area,0.0015625,0.001984375,0.003546875
"Primary auditory area, layer 4",0.000859375,0.000953125,0.0018124999999999999
"Anterior cingulate area, ventral part, 6b",0.0001875,0.00020312500000000002,0.000390625
"Inferior colliculus, dorsal nucleus",0.004546875,0.00459375,0.009140625
"Primary visual area, layer 2/3",0.007046875,0.006875,0.013921875
"Infralimbic area, layer 5",0.00115625,0.001234375,0.002390625
"Inferior colliculus, external nucleus",0.00721875,0.0074687500000000006,0.014687500000000001
Dorsomedial nucleus of the hypothalamus,0.00165625,0.00153125,0.0031875000000000002
