structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Facial motor nucleus,0.342392,0.263737,0.6061289999999999
"Gustatory areas, layer 6b",0.008947,0.008971999999999999,0.017918999999999997
"Cortical amygdalar area, posterior part, medial zone",0.331628,0.253173,0.5848009999999999
"Entorhinal area, medial part, dorsal zone, layer 3",0.24464899999999998,0.202149,0.446798
"lateral olfactory tract, body",0.286337,0.284443,0.5707800000000001
"Frontal pole, layer 2/3",0.039907,0.050848,0.090755
"Primary somatosensory area, trunk, layer 2/3",0.06773799999999999,0.043551,0.111289
"Retrosplenial area, lateral agranular part, layer 1",0.046801999999999996,0.029368,0.07616999999999999
Caudoputamen,6.831307,6.795878,13.627185
mammillary peduncle,0.007436,0.006447,0.013883
"Agranular insular area, ventral part, layer 6a",0.03184,0.029973999999999997,0.061813999999999994
"Dorsal auditory area, layer 4",0.029691,0.029262999999999997,0.05895399999999999
Superior central nucleus raphe,0.148578,0.15376299999999998,0.30234099999999997
"Orbital area, ventrolateral part, layer 6b",0.001697,0.001299,0.002996
mammillotegmental tract,0.01381,0.01351,0.027319999999999997
Ventral medial nucleus of the thalamus,0.231453,0.222708,0.454161
"Retrosplenial area, ventral part, layer 5",0.37832099999999996,0.40369,0.782011
Ventrolateral preoptic nucleus,0.014835999999999998,0.016585,0.031421
mammillothalamic tract,0.032471,0.031869999999999996,0.064341
"Perirhinal area, layer 5",0.031383,0.029335,0.060718
Ventromedial hypothalamic nucleus,0.131497,0.135995,0.267492
"Agranular insular area, ventral part, layer 2/3",0.12056199999999999,0.11849399999999999,0.239056
"Posterior auditory area, layer 1",0.027363,0.035413,0.062776
medial lemniscus,0.160188,0.14721299999999998,0.307401
Olfactory areas,0.9098449999999999,0.852939,1.762784
"Agranular insular area, ventral part, layer 6b",0.000463,0.000526,0.0009889999999999999
"Primary somatosensory area, nose, layer 5",0.104379,0.108252,0.21263100000000001
Cortical subplate,0.077653,0.077341,0.154994
"Agranular insular area, ventral part, layer 1",0.057630999999999995,0.06241,0.120041
Olivary pretectal nucleus,0.014247999999999999,0.01393,0.028177999999999998
"Infralimbic area, layer 1",0.015411999999999999,0.017287999999999998,0.03269999999999999
Cuneate nucleus,0.10222099999999999,0.102128,0.204349
Ventral posterolateral nucleus of the thalamus,0.22089399999999998,0.213754,0.434648
"Primary visual area, layer 4",0.173638,0.163065,0.336703
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.028242,0.02324,0.051482
"Entorhinal area, medial part, dorsal zone, layer 5",0.204418,0.16450099999999998,0.368919
arbor vitae,1.174898,1.081208,2.256106
"Temporal association areas, layer 6a",0.11250299999999999,0.10828099999999999,0.22078399999999998
