structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Periaqueductal gray,0.21776562500000002,0.22282812500000002,0.44059375
Zona incerta,0.08,0.07875,0.15875
facial nerve,0.0040625,0.00390625,0.00796875
"Agranular insular area, ventral part, layer 5",0.037015625,0.036328125,0.07334375000000001
stria medullaris,0.01378125,0.0135,0.02728125
Pallidum,0.057734375000000004,0.056953125,0.1146875
Fields of Forel,0.012421875,0.0119375,0.024359375000000003
"posteromedial visual area, layer 1",0.009890625,0.0093125,0.019203125
"Supplemental somatosensory area, layer 2/3",0.109796875,0.10909375,0.218890625
"Anterior cingulate area, ventral part, 6a",0.01809375,0.018296875,0.036390624999999996
"Inferior colliculus, central nucleus",0.058671875,0.057515625,0.1161875
superior cerebellar peduncle decussation,0.0022343750000000002,0.00278125,0.005015625
Dorsal peduncular area,0.024734375,0.025734375,0.05046875
"Primary auditory area, layer 4",0.012234375,0.012140625,0.024375
"Anterior cingulate area, ventral part, 6b",0.00296875,0.0030625,0.00603125
"Inferior colliculus, dorsal nucleus",0.068765625,0.06825,0.137015625
