brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,,brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,Total Cell Comp,,brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,Total Cell Comp,,brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,Total Cell Comp,,brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,Total Cell Comp,,brain,structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3,Total Cell Comp
,"Lateral reticular nucleus, parvicellular part",5,12,17,0.406529,0.443375,0.849904,0,0,,,"Lateral reticular nucleus, parvicellular part",0,0,0,0.077445,0.085467,0.162912,0,0,17,,,"Lateral reticular nucleus, parvicellular part",0,0,0,0.084698,0.091487,0.176185,0,0,17,,,"Lateral reticular nucleus, parvicellular part",0,0,0,0.019986,0.026909,0.046895,0,0,17,,,"Lateral reticular nucleus, parvicellular part",0,0,0,0.02845,0.031177,0.059627,0,0,17,,,"Lateral reticular nucleus, parvicellular part",0,0,0,0.02845,0.031177,0.059627,0,0,17
,"Orbital area, medial part, layer 6a",3,14,17,0.03574,0.038123,0.073863,0,0,,,"Orbital area, medial part, layer 6a",4,0,4,1.93633,1.958821,3.8951510000000003,0,0,13,,,"Orbital area, medial part, layer 6a",0,0,0,2.132713,2.181754,4.314467,0,0,17,,,"Orbital area, medial part, layer 6a",0,0,0,0.082763,0.075406,0.158169,0,0,17,,,"Orbital area, medial part, layer 6a",9,0,9,0.07983,0.056715,0.136545,112.7395716,0,8,,,"Orbital area, medial part, layer 6a",0,0,0,0.07983,0.056715,0.136545,0,0,17
,"Primary auditory area, layer 5",13,4,17,0.011797,0.011636,0.023433,0,0,,,"Primary auditory area, layer 5",0,0,0,0.389891,0.382975,0.7728659999999999,0,0,17,,,"Primary auditory area, layer 5",0,0,0,0.448337,0.441352,0.889689,0,2.265765194,17,,,"Primary auditory area, layer 5",1,1,2,0.28989,0.29235,0.58224,3.449584325,3.420557551,15,,,"Primary auditory area, layer 5",0,0,0,0.224993,0.237289,0.462282,0,0,17,,,"Primary auditory area, layer 5",0,0,0,0.224993,0.237289,0.462282,0,0,17
,Ventral tegmental area,1,16,17,0.015911,0.013621,0.029532,0,0,,,Ventral tegmental area,0,3,3,,,,,,14,,,Ventral tegmental area,0,0,0,,,,,,17,,,Ventral tegmental area,0,0,0,0.220878,0.206965,0.427843,0,0,17,,,Ventral tegmental area,0,3,3,0.204052,0.197883,0.401935,0,15.16047361,14,,,Ventral tegmental area,0,0,0,0.204052,0.197883,0.401935,0,0,17
,"Anterior area, layer 1",0,18,18,6.90E-05,0.021572,0.021641,0,834.4149824,,,"Anterior area, layer 1",0,0,0,0.13255,0.13439500000000001,0.266945,0,0,18,,,"Anterior area, layer 1",0,0,0,0.154692,0.160874,0.315566,0,0,18,,,"Anterior area, layer 1",0,0,0,0.154692,0.160874,0.315566,0,0,18,,,"Anterior area, layer 1",0,0,0,0.13833,0.140352,0.278682,0,0,18,,,"Anterior area, layer 1",0,0,0,0.13833,0.140352,0.278682,0,0,18
,cuneate fascicle,5,13,18,0.108283,0.108831,0.217114,692.6294986,1396.660878,,,cuneate fascicle,0,0,0,0.012382,0.011534,0.023916,0,0,18,,,cuneate fascicle,0,0,0,0.016101,0.010692,0.026793,0,0,18,,,cuneate fascicle,0,0,0,0.016101,0.010692,0.026793,0,0,18,,,cuneate fascicle,0,0,0,0.017903,0.020453,0.038356,0,0,18,,,cuneate fascicle,0,0,0,0.017903,0.020453,0.038356,0,0,18
,"Rostrolateral area, layer 1",19,0,19,0.045682,0.043405,0.089087,131.3427608,0,,,"Rostrolateral area, layer 1",0,0,0,0.147777,0.14440899999999998,0.29218599999999995,0,0,19,,,"Rostrolateral area, layer 1",0,0,0,0.159096,0.169975,0.329071,0,0,19,,,"Rostrolateral area, layer 1",0,0,0,0.074675,0.089088,0.163763,0,0,19,,,"Rostrolateral area, layer 1",0,0,0,0.080586,0.078731,0.159317,0,0,19,,,"Rostrolateral area, layer 1",0,0,0,0.080586,0.078731,0.159317,0,0,19
,"Nucleus ambiguus, dorsal division",10,10,20,0.02376,0.024509,0.048269,0,0,,,"Nucleus ambiguus, dorsal division",0,0,0,0.155137,0.14876099999999998,0.303898,0,0,20,,,"Nucleus ambiguus, dorsal division",0,0,0,0.27808,0.293756,0.571836,53.94131185,81.70045888,20,,,"Nucleus ambiguus, dorsal division",0,0,0,0.010411,0.011885,0.022296,0,0,20,,,"Nucleus ambiguus, dorsal division",0,3,3,0.012759,0.016257,0.029016,0,184.5358922,17,,,"Nucleus ambiguus, dorsal division",0,0,0,0.012759,0.016257,0.029016,0,0,20
,Tuberal nucleus,3,23,26,0.018182,0.019761,0.037943,0,0,,,Tuberal nucleus,1,3,4,0.017914,0.018087,0.036001,0,0,22,,,Tuberal nucleus,1,4,5,0.036074,0.031453,0.067527,0,0,21,,,Tuberal nucleus,12,2,14,0.379245,0.457919,0.837164,31.64181466,4.36758466,12,,,Tuberal nucleus,0,1,1,0.293947,0.312255,0.606202,0,3.202510768,25,,,Tuberal nucleus,35,6,41,0.293947,0.312255,0.606202,119.0690839,19.21506461,-15
,"Retrosplenial area, dorsal part, layer 2/3",5,17,22,0.145374,0.140663,0.286037,529.6683038,540.2984438,,,"Retrosplenial area, dorsal part, layer 2/3",0,0,0,0.058904,0.062428,0.121332,0,0,22,,,"Retrosplenial area, dorsal part, layer 2/3",0,0,0,0.061247,0.0703,0.131547,0,0,22,,,"Retrosplenial area, dorsal part, layer 2/3",4,0,4,0.728512,0.804534,1.533046,5.490643943,0,18,,,"Retrosplenial area, dorsal part, layer 2/3",0,0,0,0.479309,0.516738,0.996047,0,0,22,,,"Retrosplenial area, dorsal part, layer 2/3",0,0,0,0.479309,0.516738,0.996047,0,0,22
,Magnocellular nucleus,1,30,31,1.871994,1.350103,3.222097,2.670948732,1.481368459,,,Magnocellular nucleus,0,0,0,0.11812,0.12119100000000001,0.23931100000000002,0,0,31,,,Magnocellular nucleus,0,8,8,0.159479,0.133536,0.293015,0,0,23,,,Magnocellular nucleus,0,0,0,0.25807,0.274652,0.532722,0,0,31,,,Magnocellular nucleus,0,0,0,0.198799,0.200454,0.399253,0,0,31,,,Magnocellular nucleus,0,0,0,0.198799,0.200454,0.399253,0,0,31
,External cuneate nucleus,10,19,29,0.274451,0.385675,0.660126,338.8583026,936.0212614,,,External cuneate nucleus,0,0,0,0.055254,0.05666,0.111914,0,0,29,,,External cuneate nucleus,6,0,6,0.0612,0.053804,0.115004,0,0,23,,,External cuneate nucleus,0,0,0,0.12766,0.136736,0.264396,0,0,29,,,External cuneate nucleus,0,0,0,0.143096,0.161345,0.304441,0,0,29,,,External cuneate nucleus,0,0,0,0.143096,0.161345,0.304441,0,0,29
,optic tract,14,14,28,0.076359,0.086393,0.162752,52.38413285,0,,,optic tract,0,0,0,0.003979,0.003531,0.00751,0,0,28,,,optic tract,4,0,4,0.005783,0.004474,0.010257,0,0,24,,,optic tract,0,0,0,0.346792,0.352665,0.699457,0,0,28,,,optic tract,0,6,6,0.355198,0.345361,0.700559,0,17.37312551,22,,,optic tract,0,0,0,0.355198,0.345361,0.700559,0,0,28
,Copula pyramidis,22,2,24,0.138032,0.182193,0.320225,0,0,,,Copula pyramidis,0,0,0,1.004194,1.0398290000000001,2.044023,0,0,24,,,Copula pyramidis,0,0,0,1.222585,1.092381,2.314966,0,0,24,,,Copula pyramidis,0,0,0,1.222585,1.092381,2.314966,0,0,24,,,Copula pyramidis,0,7,7,1.113167,1.117704,2.230871,0,6.26283882,17,,,Copula pyramidis,0,0,0,1.113167,1.117704,2.230871,0,0,24
,Ventromedial hypothalamic nucleus,8,45,53,0.028464,0.025886,0.05435,35.13209668,231.7855211,,,Ventromedial hypothalamic nucleus,25,20,45,,,,,,8,,,Ventromedial hypothalamic nucleus,17,10,27,,,,,,26,,,Ventromedial hypothalamic nucleus,25,28,53,0.420348,0.572974,0.993322,59.47453063,48.86783694,0,,,Ventromedial hypothalamic nucleus,7,1,8,0.317813,0.34788,0.665693,22.02553074,2.874554444,45,,,Ventromedial hypothalamic nucleus,59,73,132,0.317813,0.34788,0.665693,185.6437591,209.8424744,-79
,"Primary motor area, Layer 5",1858,2063,3921,0.049479,0.045482,0.094961,0,0,,,"Primary motor area, Layer 5",444,646,1090,0.269472,0.263039,0.532511,0,0,2831,,,"Primary motor area, Layer 5",1364,2530,3894,0.308864,0.314028,0.622892,0,0,27,,,"Primary motor area, Layer 5",370,564,934,2.019183,2.004978,4.024161,183.2424302,281.2998447,2987,,,"Primary motor area, Layer 5",544,3705,4249,1.741937,1.977942,3.719879,312.2960245,1873.159071,-328,,,"Primary motor area, Layer 5",1191,493,1684,1.741937,1.977942,3.719879,683.7216271,249.2489669,2237
,"Visceral area, layer 6a",12,15,27,0.030331,0.030166,0.060497,0,0,,,"Visceral area, layer 6a",0,0,0,,,,,,27,,,"Visceral area, layer 6a",0,0,0,,,,,,27,,,"Visceral area, layer 6a",0,0,0,0.197332,0.259017,0.456349,0,0,27,,,"Visceral area, layer 6a",0,0,0,0.199196,0.203085,0.402281,0,0,27,,,"Visceral area, layer 6a",0,0,0,0.199196,0.203085,0.402281,0,0,27
,"Prelimbic area, layer 6a",33,6,39,0.001957,0.002,0.003957,0,0,,,"Prelimbic area, layer 6a",13,0,13,0.384306,0.354165,0.738471,0,0,26,,,"Prelimbic area, layer 6a",11,0,11,0.557144,0.54099,1.098134,0,0,28,,,"Prelimbic area, layer 6a",0,0,0,0.226331,0.201084,0.427415,0,0,39,,,"Prelimbic area, layer 6a",118,0,118,0.220654,0.174269,0.394923,534.7738994,0,-79,,,"Prelimbic area, layer 6a",0,0,0,0.220654,0.174269,0.394923,0,0,39
,"Primary visual area, layer 4",28,0,28,0.164985,0.151335,0.31632,0,0,,,"Primary visual area, layer 4",0,0,0,0.380494,0.402289,0.782783,0,111.85988182624929,28,,,"Primary visual area, layer 4",0,0,0,0.550537,0.672262,1.222799,12.7148584,93.71346291,28,,,"Primary visual area, layer 4",0,0,0,0.43177,0.538701,0.970471,0,0,28,,,"Primary visual area, layer 4",0,0,0,0.496562,0.441328,0.93789,0,0,28,,,"Primary visual area, layer 4",0,0,0,0.496562,0.441328,0.93789,0,0,28
,Dorsomedial nucleus of the hypothalamus,15,28,43,0.096575,0.086411,0.182986,0,0,,,Dorsomedial nucleus of the hypothalamus,119,87,206,0.2478,0.235646,0.483446,480.2259887,369.1978645935004,-163,,,Dorsomedial nucleus of the hypothalamus,2,12,14,0.264631,0.31986,0.584491,7.557693543,37.51641343,29,,,Dorsomedial nucleus of the hypothalamus,12,11,23,0.264631,0.31986,0.584491,45.34616126,34.39004564,20,,,Dorsomedial nucleus of the hypothalamus,63,0,63,0.237351,0.250527,0.487878,265.4296801,0,-20,,,Dorsomedial nucleus of the hypothalamus,0,3,3,0.237351,0.250527,0.487878,0,11.97475721,40
,fiber tracts,21,9,30,0.108441,0.108743,0.217184,0,0,,,fiber tracts,0,0,0,4.434171,4.588123,9.022294,0,0,30,,,fiber tracts,1,0,1,5.68035,6.127969,11.808319,0,0,29,,,fiber tracts,1,0,1,0.829897,0.793831,1.623728,1.204968809,0,29,,,fiber tracts,0,26,26,0.810998,0.796287,1.607285,0,32.65154398,4,,,fiber tracts,0,0,0,0.810998,0.796287,1.607285,0,0,30
,Nucleus raphe obscurus,24,14,38,0.021933,0.022204,0.044137,0,0,,,Nucleus raphe obscurus,27,13,40,0.303996,0.324106,0.6281019999999999,0,0,-2,,,Nucleus raphe obscurus,5,3,8,0.346792,0.352665,0.699457,11.53429145,0,30,,,Nucleus raphe obscurus,13,7,20,0.03516,0.034979,0.070139,369.738339,200.120072,18,,,Nucleus raphe obscurus,0,0,0,0.015267,0.01528,0.030547,0,0,38,,,Nucleus raphe obscurus,3,5,8,0.015267,0.01528,0.030547,196.5022598,327.2251309,30
,Linear nucleus of the medulla,13,39,52,0.217815,0.243018,0.460833,0,0,,,Linear nucleus of the medulla,0,0,0,0.070134,0.07838,0.14851399999999998,0,0,52,,,Linear nucleus of the medulla,12,9,21,0.098869,0.117722,0.216591,333.7749952,67.95671157,31,,,Linear nucleus of the medulla,0,0,0,0.053649,0.073322,0.126971,0,0,52,,,Linear nucleus of the medulla,28,27,55,0.05439,0.061033,0.115423,514.8005148,442.3836285,-3,,,Linear nucleus of the medulla,38,59,97,0.05439,0.061033,0.115423,698.6578415,966.6901512,-45
,Retrochiasmatic area,9,23,32,0.0819,0.098073,0.179973,0,30.58945887,,,Retrochiasmatic area,0,0,0,0.111641,0.11560699999999999,0.227248,0,0,32,,,Retrochiasmatic area,1,0,1,0.113677,0.134714,0.248391,0,0,31,,,Retrochiasmatic area,1,0,1,0.136257,0.150498,0.286755,7.339072488,0,31,,,Retrochiasmatic area,0,0,0,0.075044,0.083358,0.158402,0,0,32,,,Retrochiasmatic area,0,0,0,0.075044,0.083358,0.158402,0,0,32
,Sublaterodorsal nucleus,30,21,51,0.021348,0.023018,0.044366,46.84279558,0,,,Sublaterodorsal nucleus,53,43,96,0.213297,0.226643,0.43993999999999994,4.6882984758341655,0,-45,,,Sublaterodorsal nucleus,5,13,18,0.237393,0.320029,0.557422,16.84969649,6.249433645,33,,,Sublaterodorsal nucleus,4,19,23,0.030282,0.03067,0.060952,132.0916716,619.4978807,28,,,Sublaterodorsal nucleus,52,0,52,0.029535,0.028322,0.057857,1760.62299,0,-1,,,Sublaterodorsal nucleus,30,22,52,0.029535,0.028322,0.057857,1015.744033,776.7813008,-1
,Perifornical nucleus,16,18,34,0.042307,0.042985,0.085292,0,23.26392928,,,,,,,1.756,1.8158419999999997,3.5718419999999997,275.6264237,245.61608333764727,34,,,,,,,1.753072,2.33659,4.089662,326.8548012,366.3458288,34,,,,,,,,,,,,34,,,,,,,,,,,,34,,,,,,,,,,,,34
,Paraventricular hypothalamic nucleus,15,33,48,0.142122,0.142757,0.284879,0,0,,,Paraventricular hypothalamic nucleus,246,220,466,0.083335,0.088305,0.17164000000000001,0,0,-418,,,Paraventricular hypothalamic nucleus,4,7,11,0.05386,0.054995,0.108855,0,0,37,,,Paraventricular hypothalamic nucleus,56,63,119,0.111321,0.129869,0.24119,503.049739,485.1042204,-71,,,Paraventricular hypothalamic nucleus,0,2,2,0.083418,0.093374,0.176792,0,21.41923876,46,,,Paraventricular hypothalamic nucleus,32,31,63,0.083418,0.093374,0.176792,383.610252,331.9982008,-15
,"Ventral auditory area, layer 6a",17,24,41,0.026512,0.02579,0.052302,0,0,,,"Ventral auditory area, layer 6a",0,0,0,0.002748,0.00344,0.006188,0,0,41,,,"Ventral auditory area, layer 6a",0,3,3,0.006862,0.005898,0.01276,0,0,38,,,"Ventral auditory area, layer 6a",0,4,4,0.099657,0.111151,0.210808,0,35.98708064,37,,,"Ventral auditory area, layer 6a",0,0,0,0.09417,0.093456,0.187626,0,0,41,,,"Ventral auditory area, layer 6a",0,0,0,0.09417,0.093456,0.187626,0,0,41
,"Nucleus ambiguus, ventral division",23,15,38,0.027969,0.029193,0.057162,250.2770925,102.7643613,,,"Nucleus ambiguus, ventral division",0,0,0,0.063639,0.063581,0.12722,3362.717830261318,2878.2183356663154,38,,,"Nucleus ambiguus, ventral division",0,0,0,0.090836,0.091822,0.182658,517.4160025,1590.03289,38,,,"Nucleus ambiguus, ventral division",0,0,0,0.017756,0.025888,0.043644,0,0,38,,,"Nucleus ambiguus, ventral division",0,0,0,0.016643,0.016445,0.033088,0,0,38,,,"Nucleus ambiguus, ventral division",0,1,1,0.016643,0.016445,0.033088,0,60.80875646,37
,Bed nucleus of the accessory olfactory tract,1,39,40,0.00178,0.001765,0.003545,0,0,,,Bed nucleus of the accessory olfactory tract,0,0,0,0.013331,0.014023,0.027354,0,0,40,,,Bed nucleus of the accessory olfactory tract,0,0,0,0.019046,0.01567,0.034716,0,0,40,,,Bed nucleus of the accessory olfactory tract,0,0,0,0.019046,0.01567,0.034716,0,0,40,,,Bed nucleus of the accessory olfactory tract,0,0,0,0.012331,0.012092,0.024423,0,0,40,,,Bed nucleus of the accessory olfactory tract,0,0,0,0.012331,0.012092,0.024423,0,0,40
,"Cortical amygdalar area, posterior part, medial zone",0,40,40,0.078301,0.08112,0.159421,0,135.6015779,,,"Cortical amygdalar area, posterior part, medial zone",0,0,0,0.46241800000000005,0.497972,0.96039,0,0,40,,,"Cortical amygdalar area, posterior part, medial zone",0,0,0,0.514164,0.51399,1.028154,0,0,40,,,"Cortical amygdalar area, posterior part, medial zone",0,0,0,0.514164,0.51399,1.028154,0,0,40,,,"Cortical amygdalar area, posterior part, medial zone",0,0,0,0.465959,0.452999,0.918958,0,0,40,,,"Cortical amygdalar area, posterior part, medial zone",0,0,0,0.465959,0.452999,0.918958,0,0,40
,"Temporal association areas, layer 5",74,14,88,0.253285,0.265475,0.51876,0,15.06733214,,,"Temporal association areas, layer 5",1,0,1,0.5783550000000001,0.7233269999999999,1.301682,6.9161674058320575,0,87,,,"Temporal association areas, layer 5",0,47,47,0.836961,0.942571,1.779532,148.1550514,36.07155323,41,,,"Temporal association areas, layer 5",0,4,4,0.333266,0.353528,0.686794,0,11.31452106,84,,,"Temporal association areas, layer 5",0,0,0,0.340995,0.321217,0.662212,0,0,88,,,"Temporal association areas, layer 5",0,0,0,0.340995,0.321217,0.662212,0,0,88
,Anterior hypothalamic nucleus,29,25,54,0.22294,0.240945,0.463885,130.0798421,103.7581191,,,Anterior hypothalamic nucleus,1,5,6,0.430403,0.404244,0.8346469999999999,2.323403879619798,12.368767378118166,48,,,Anterior hypothalamic nucleus,0,12,12,0.598446,0.658618,1.257064,0,18.21996969,42,,,Anterior hypothalamic nucleus,2,7,9,0.598446,0.658618,1.257064,3.341989085,10.62831565,45,,,Anterior hypothalamic nucleus,0,0,0,0.35008,0.398728,0.748808,0,0,54,,,Anterior hypothalamic nucleus,0,0,0,0.35008,0.398728,0.748808,0,0,54
,"Superior olivary complex, medial part",16,30,46,0.360221,0.359227,0.719448,13.88036789,22.27004095,,,"Superior olivary complex, medial part",1,3,4,0.390398,0.33833,0.7287279999999999,2.561488532215841,0,42,,,"Superior olivary complex, medial part",0,1,1,0.333266,0.353528,0.686794,0,132.9456224,45,,,"Superior olivary complex, medial part",0,1,1,0.123771,0.172675,0.296446,0,5.791226292,45,,,"Superior olivary complex, medial part",1,0,1,0.106867,0.210086,0.316953,9.357425585,0,45,,,"Superior olivary complex, medial part",9,0,9,0.106867,0.210086,0.316953,84.21683027,0,37
,"Basomedial amygdalar nucleus, anterior part",0,47,47,0.154151,0.144603,0.298754,0,0,,,"Basomedial amygdalar nucleus, anterior part",0,0,0,0.384889,0.404344,0.789233,0,0,47,,,"Basomedial amygdalar nucleus, anterior part",0,1,1,0.615661,0.656263,1.271924,0,1.523779338,46,,,"Basomedial amygdalar nucleus, anterior part",0,0,0,0.615661,0.656263,1.271924,0,0,47,,,"Basomedial amygdalar nucleus, anterior part",0,0,0,0.323366,0.292925,0.616291,0,0,47,,,"Basomedial amygdalar nucleus, anterior part",0,0,0,0.323366,0.292925,0.616291,0,0,47
,"Temporal association areas, layer 6a",21,32,53,0.300853,0.292961,0.593814,0,0,,,"Temporal association areas, layer 6a",0,0,0,0.238132,0.271462,0.509594,0,0,53,,,"Temporal association areas, layer 6a",3,3,6,0.2727,0.270678,0.543378,0,0,47,,,"Temporal association areas, layer 6a",0,0,0,0.179657,0.183098,0.362755,0,0,53,,,"Temporal association areas, layer 6a",0,0,0,0.186137,0.172389,0.358526,0,0,53,,,"Temporal association areas, layer 6a",0,0,0,0.186137,0.172389,0.358526,0,0,53
,"Rostrolateral area, layer 2/3",49,1,50,0.028297,0.026377,0.054674,0,0,,,"Rostrolateral area, layer 2/3",0,0,0,0.158661,0.15071199999999998,0.309373,0,0,50,,,"Rostrolateral area, layer 2/3",0,0,0,0.192741,0.170016,0.362757,0,0,50,,,"Rostrolateral area, layer 2/3",0,0,0,0.113677,0.134714,0.248391,0,0,50,,,"Rostrolateral area, layer 2/3",0,0,0,0.127399,0.123488,0.250887,0,0,50,,,"Rostrolateral area, layer 2/3",0,0,0,0.127399,0.123488,0.250887,0,0,50
,Pallidum,7,53,60,0.190926,0.204369,0.395295,303.7826173,694.8216217,,,Pallidum,0,0,0,0.18429,0.183929,0.368219,1334.8526778447012,1196.113717793279,60,,,Pallidum,6,3,9,0.111321,0.129869,0.24119,35.93212422,53.90046893,51,,,Pallidum,0,0,0,0.717337,0.651154,1.368491,0,0,60,,,Pallidum,1,51,52,0.675143,0.601587,1.27673,1.481167693,84.77576809,8,,,Pallidum,0,0,0,0.675143,0.601587,1.27673,0,0,60
,"Frontal pole, layer 6a",6,45,51,0.087188,0.09299,0.180178,0,10.7538445,,,"Frontal pole, layer 6a",0,0,0,0.000374,0.000353,0.000727,0,0,51,,,"Frontal pole, layer 6a",0,0,0,0.000728,0.000482,0.00121,0,0,51,,,"Frontal pole, layer 6a",0,0,0,0.063476,0.052717,0.116193,0,0,51,,,"Frontal pole, layer 6a",2,0,2,0.052748,0.029326,0.082074,37.91612952,0,49,,,"Frontal pole, layer 6a",0,0,0,0.052748,0.029326,0.082074,0,0,51
,"Orbital area, lateral part, layer 5",40,13,53,0.005806,0.008222,0.014028,0,0,,,"Orbital area, lateral part, layer 5",0,0,0,0.404914,0.42854200000000003,0.833456,0,18.667948532465896,53,,,"Orbital area, lateral part, layer 5",0,0,0,0.560854,0.516781,1.077635,240.7043544,112.2332284,53,,,"Orbital area, lateral part, layer 5",0,0,0,0.647611,0.542588,1.190199,0,0,53,,,"Orbital area, lateral part, layer 5",4,35,39,0.639325,0.341937,0.981262,6.256598757,102.3580367,14,,,"Orbital area, lateral part, layer 5",0,0,0,0.639325,0.341937,0.981262,0,0,53
,"Anterior area, layer 2/3",9,47,56,0.014292,0.059058,0.07335,629.7229219,795.8278303,,,"Anterior area, layer 2/3",0,0,0,0.235573,0.258658,0.49423100000000003,0,0,56,,,"Anterior area, layer 2/3",0,0,0,0.266138,0.301946,0.568084,0,0,56,,,"Anterior area, layer 2/3",0,0,0,0.266138,0.301946,0.568084,0,0,56,,,"Anterior area, layer 2/3",0,0,0,0.248911,0.257696,0.506607,0,0,56,,,"Anterior area, layer 2/3",0,0,0,0.248911,0.257696,0.506607,0,0,56
,trapezoid body,12,48,60,0.001404,0.001439,0.002843,0,0,,,trapezoid body,0,0,0,0.134027,0.141311,0.275338,0,0,60,,,trapezoid body,0,1,1,0.16155,0.173411,0.334961,99.04054472,74.96640928,59,,,trapezoid body,0,0,0,0.173374,0.231006,0.40438,0,0,60,,,trapezoid body,0,0,0,0.16119,0.225719,0.386909,0,0,60,,,trapezoid body,6,79,85,0.16119,0.225719,0.386909,37.2231528,349.99269,-25
,Inferior olivary complex,40,19,59,0.016722,0.016021,0.032743,418.6102141,624.1807627,,,Inferior olivary complex,0,0,0,0.033802,0.035412,0.069214,0,0,59,,,Inferior olivary complex,0,0,0,0.046466,0.044403,0.090869,1054.534498,878.3190325,59,,,Inferior olivary complex,22,0,22,0.440427,0.446377,0.886804,49.95152432,0,37,,,Inferior olivary complex,0,0,0,0.169401,0.151093,0.320494,0,0,59,,,Inferior olivary complex,0,0,0,0.169401,0.151093,0.320494,0,0,59
,"Nucleus of the lateral olfactory tract, pyramidal layer",0,63,63,0.069464,0.069208,0.138672,0,0,,,"Nucleus of the lateral olfactory tract, pyramidal layer",0,0,0,1.816399,1.832127,3.648526,0,0,63,,,"Nucleus of the lateral olfactory tract, pyramidal layer",0,0,0,1.365966,1.319983,2.685949,0.732082643,0,63,,,"Nucleus of the lateral olfactory tract, pyramidal layer",0,0,0,0.118792,0.140874,0.259666,0,0,63,,,"Nucleus of the lateral olfactory tract, pyramidal layer",0,0,0,0.075511,0.068564,0.144075,0,0,63,,,"Nucleus of the lateral olfactory tract, pyramidal layer",0,0,0,0.075511,0.068564,0.144075,0,0,63
,lateral lemniscus,26,64,90,0.271659,0.217394,0.489053,80.98388053,2000.975188,,,lateral lemniscus,21,7,28,0.007746,0.00823,0.015975999999999997,0,0,62,,,lateral lemniscus,18,6,24,0.009094,0.008489,0.017583,0,0,66,,,lateral lemniscus,3,1,4,0.426675,0.406645,0.83332,7.031112674,2.459147414,86,,,lateral lemniscus,24,33,57,0.374816,0.331889,0.706705,64.03141808,99.4308338,33,,,lateral lemniscus,3,0,3,0.374816,0.331889,0.706705,8.00392726,0,87
,"Primary somatosensory area, lower limb, layer 4",67,1,68,0.119037,0.111106,0.230143,882.0786814,441.0202869,,,"Primary somatosensory area, lower limb, layer 4",0,0,0,0.071304,0.069559,0.14086300000000002,0,0,68,,,"Primary somatosensory area, lower limb, layer 4",0,0,0,0.101211,0.100323,0.201534,0,0,68,,,"Primary somatosensory area, lower limb, layer 4",0,2,2,0.233538,0.221917,0.455455,0,9.012378502,66,,,"Primary somatosensory area, lower limb, layer 4",0,3,3,0.203261,0.193781,0.397042,0,15.48139394,65,,,"Primary somatosensory area, lower limb, layer 4",0,1,1,0.203261,0.193781,0.397042,0,5.160464648,67
,"Visceral area, layer 5",87,37,124,0.00154,0.00143,0.00297,0,0,,,"Visceral area, layer 5",0,0,0,,,,,,124,,,"Visceral area, layer 5",12,42,54,,,,,,70,,,"Visceral area, layer 5",9,7,16,0.271097,0.35481,0.625907,33.19844926,19.72886897,108,,,"Visceral area, layer 5",0,0,0,0.267968,0.283498,0.551466,0,0,124,,,"Visceral area, layer 5",0,0,0,0.267968,0.283498,0.551466,0,0,124
,ventral spinocerebellar tract,36,42,78,0.007524,0.007624,0.015148,0,0,,,ventral spinocerebellar tract,0,0,0,,,,,,78,,,ventral spinocerebellar tract,3,5,8,,,,,,70,,,ventral spinocerebellar tract,0,0,0,0.137714,0.132804,0.270518,0,0,78,,,ventral spinocerebellar tract,0,21,21,0.118512,0.109824,0.228336,0,191.215035,57,,,ventral spinocerebellar tract,4,1,5,0.118512,0.109824,0.228336,33.75185635,9.105477855,73
,"Secondary motor area, layer 1",31,44,75,0.412248,0.410132,0.82238,2042.459879,1992.041587,,,"Secondary motor area, layer 1",0,0,0,0.8712019999999999,0.929665,1.8008669999999998,0,2.151312569581516,75,,,"Secondary motor area, layer 1",0,0,0,1.080606,1.25477,2.335376,0,0,75,,,"Secondary motor area, layer 1",0,0,0,1.135692,1.206992,2.342684,0,0,75,,,"Secondary motor area, layer 1",0,0,0,1.088972,0.95898,2.047952,0,0,75,,,"Secondary motor area, layer 1",0,0,0,1.088972,0.95898,2.047952,0,0,75
